transaction_id,timestamp,amount,sender_age,receiver_type,transaction_type,device_id,location,hour,account_age_days,transactions_last_24h,avg_amount_30d,new_receiver,new_device,failed_attempts,distance_from_usual_location_km,fraud_label
TXN0000192,2026-01-01 15:55:00,710.32,57.0,Person,P2P,DEV05368,Delhi,15,1566,5,688.03,1,0,1,1.4,0
TXN0000193,2026-01-01 16:00:00,579.43,28.0,Merchant,P2P,DEV03144,Bengaluru,16,235,4,509.36,0,0,1,16.2,0
TXN0000194,2026-01-01 16:05:00,3665.36,25.0,Utility,P2P,DEV02245,Kolkata,16,2939,6,885.03,0,0,1,19.1,0
TXN0000195,2026-01-01 16:10:00,280.95,46.0,Person,P2P,DEV00576,Chennai,16,893,8,1114.75,1,0,0,6.5,0
TXN0000196,2026-01-01 16:15:00,347.41,62.0,Merchant,P2M,DEV08629,Pune,16,3296,2,241.72,0,0,1,10.0,0
TXN0000197,2026-01-01 16:20:00,1617.38,62.0,Utility,BillPayment,DEV08278,Delhi,16,566,1,420.96,0,0,0,0.7,0
TXN0000198,2026-01-01 16:25:00,572.85,46.0,Merchant,BillPayment,DEV00357,Chennai,16,1066,7,309.89,0,0,0,0.4,0
TXN0000199,2026-01-01 16:30:00,845.66,46.0,Merchant,P2M,DEV06432,Bengaluru,16,2924,5,276.75,1,0,0,9.4,0
TXN0000200,2026-01-01 16:35:00,721.83,20.0,Person,P2P,DEV04914,Kolkata,16,2172,10,2245.12,1,0,1,3.3,0
TXN0000201,2026-01-01 16:40:00,1191.31,32.0,Merchant,BillPayment,DEV05160,Bengaluru,16,2219,5,1965.63,0,0,0,5.3,0
TXN0000202,2026-01-01 16:45:00,3472.81,32.0,Utility,P2P,DEV04094,Mumbai,16,636,5,972.89,0,0,0,9.3,0
TXN0000203,2026-01-01 16:50:00,930.59,67.0,Merchant,P2P,DEV05462,Hyderabad,16,2964,7,251.95,0,0,0,10.0,0
TXN0000204,2026-01-01 16:55:00,1618.37,43.0,Person,P2P,DEV00354,Delhi,16,2486,9,1453.01,0,0,0,1.1,0
TXN0000205,2026-01-01 17:00:00,109.41,36.0,Merchant,P2P,DEV04009,Hyderabad,17,2280,3,826.22,0,1,0,1.2,0
TXN0000206,2026-01-01 17:05:00,809.58,44.0,Merchant,P2M,DEV03199,Mumbai,17,1339,4,803.14,0,1,0,3.6,0
TXN0000207,2026-01-01 17:10:00,365.77,58.0,Person,P2P,DEV07117,Pune,17,884,6,733.49,0,0,0,12.5,0
TXN0000208,2026-01-01 17:15:00,251.24,56.0,Merchant,P2M,DEV08241,Delhi,17,2446,5,468.2,0,0,0,3.6,0
TXN0000209,2026-01-01 17:20:00,353.22,44.0,Person,BillPayment,DEV00916,Bengaluru,17,3557,5,775.06,0,0,0,10.1,0
TXN0000210,2026-01-01 17:25:00,608.57,46.0,Person,Recharge,DEV06431,Hyderabad,17,2982,3,408.73,0,0,1,12.2,0
TXN0000211,2026-01-01 17:30:00,2124.18,51.0,Merchant,P2M,DEV05365,Bengaluru,17,944,3,509.96,0,0,0,2.7,0
TXN0000212,2026-01-01 17:35:00,225.62,58.0,Person,P2M,DEV06584,Kolkata,17,1792,3,188.4,0,0,1,7.2,0
TXN0000213,2026-01-01 17:40:00,876.44,27.0,Person,P2M,DEV04274,Hyderabad,17,206,8,661.29,0,0,0,9.2,0
TXN0000214,2026-01-01 17:45:00,523.78,60.0,Person,P2M,DEV03761,Mumbai,17,1627,9,3387.26,1,0,2,0.4,0
TXN0000215,2026-01-01 17:50:00,612.51,57.0,Merchant,P2P,DEV09343,Delhi,17,3163,3,608.89,0,0,1,2.3,0
TXN0000216,2026-01-01 17:55:00,2316.92,49.0,Merchant,P2M,DEV09734,Hyderabad,17,1193,8,551.97,0,0,1,11.5,0
TXN0000217,2026-01-01 18:00:00,1455.86,47.0,Merchant,BillPayment,DEV04694,Mumbai,18,1245,2,389.86,0,0,0,0.6,0
TXN0000218,2026-01-01 18:05:00,3237.75,29.0,Person,P2P,DEV04795,Bengaluru,18,2474,2,527.24,0,0,0,2.3,0
TXN0000219,2026-01-01 18:10:00,728.31,45.0,Merchant,BillPayment,DEV06342,Bengaluru,18,2106,8,557.51,0,0,0,21.0,0
TXN0000220,2026-01-01 18:15:00,423.81,52.0,Person,P2M,DEV03264,Pune,18,1966,7,484.81,0,0,0,6.5,0
TXN0000221,2026-01-01 18:20:00,679.51,24.0,Person,P2P,DEV07940,Hyderabad,18,3346,5,482.85,0,0,0,0.8,0
TXN0000222,2026-01-01 18:25:00,1083.26,40.0,OnlineShopping,BillPayment,DEV06905,Kolkata,18,2910,3,697.78,1,0,1,7.4,0
TXN0000223,2026-01-01 18:30:00,1014.15,31.0,Person,BillPayment,DEV04439,Delhi,18,129,1,975.5,1,0,0,3.3,0
TXN0000224,2026-01-01 18:35:00,287.39,21.0,Merchant,P2M,DEV08062,Ahmedabad,18,1224,5,658.08,0,0,1,17.2,0
TXN0000225,2026-01-01 18:40:00,930.5,65.0,OnlineShopping,P2P,DEV00693,Delhi,18,415,7,1443.23,0,0,1,8.0,0
TXN0000226,2026-01-01 18:45:00,1067.92,42.0,Utility,P2M,DEV08841,Hyderabad,18,3067,5,485.79,0,0,0,6.9,0
TXN0000227,2026-01-01 18:50:00,10537.66,32.0,Merchant,P2P,DEV09371,Pune,18,3090,5,1548.78,0,0,0,0.1,0
TXN0000228,2026-01-01 18:55:00,5552.93,60.0,Merchant,P2P,DEV02962,Pune,18,1796,6,372.64,0,1,1,5.7,0
TXN0000229,2026-01-01 19:00:00,362.13,22.0,Person,P2M,DEV02045,Delhi,19,1999,2,703.7,0,0,0,8.8,0
TXN0000230,2026-01-01 19:05:00,637.69,40.0,Merchant,P2P,DEV01607,Mumbai,19,1448,7,2485.63,0,0,1,2.8,0
TXN0000231,2026-01-01 19:10:00,196.72,49.0,Person,P2M,DEV03493,Kolkata,19,58,9,364.2,0,0,0,20.6,0
TXN0000232,2026-01-01 19:15:00,470.85,37.0,Person,P2P,DEV02002,Hyderabad,19,1380,10,1063.19,0,0,0,11.6,0
TXN0000233,2026-01-01 19:20:00,1165.43,50.0,Merchant,P2M,DEV06692,Pune,19,1965,5,184.61,0,0,0,6.6,0
TXN0000234,2026-01-01 19:25:00,2838.67,28.0,Person,Recharge,DEV07850,Pune,19,471,3,609.44,0,0,0,2.2,0
TXN0000235,2026-01-01 19:30:00,410.0,33.0,Merchant,P2M,DEV03617,Ahmedabad,19,2876,7,689.55,0,0,0,1.2,0
TXN0000236,2026-01-01 19:35:00,441.9,46.0,Utility,P2M,DEV04055,Ahmedabad,19,1761,6,159.89,1,0,0,4.2,0
TXN0000237,2026-01-01 19:40:00,99.28,21.0,Merchant,P2P,DEV04163,Pune,19,1955,8,895.47,0,0,0,7.3,0
TXN0000238,2026-01-01 19:45:00,722.39,31.0,Person,P2M,DEV05736,Hyderabad,19,1248,4,176.15,0,0,0,7.7,0
TXN0000239,2026-01-01 19:50:00,293.78,43.0,Person,BillPayment,DEV00842,Kolkata,19,2429,4,490.41,0,0,0,17.9,0
TXN0000240,2026-01-01 19:55:00,500.59,50.0,Person,P2P,DEV03699,Bengaluru,19,275,5,779.0,1,0,1,0.4,0
TXN0000241,2026-01-01 20:00:00,353.67,55.0,Merchant,BillPayment,DEV06462,Bengaluru,20,2941,8,2129.54,0,0,2,6.8,0
TXN0000242,2026-01-01 20:05:00,773.54,18.0,Merchant,P2P,DEV09128,Chennai,20,1048,5,332.6,0,0,0,7.1,0
TXN0000243,2026-01-01 20:10:00,146.57,22.0,Merchant,P2P,DEV03746,Mumbai,20,638,5,1054.1,0,0,1,18.9,0
TXN0000244,2026-01-01 20:15:00,196.01,36.0,Utility,Recharge,DEV08478,Ahmedabad,20,47,4,1118.18,0,0,0,0.7,0
TXN0000245,2026-01-01 20:20:00,7147.25,64.0,Utility,Recharge,DEV03878,Ahmedabad,20,2507,4,477.96,0,0,0,13.9,0
TXN0000246,2026-01-01 20:25:00,234.58,57.0,Merchant,P2M,DEV03533,Delhi,20,2561,3,294.79,0,0,0,2.6,0
TXN0000247,2026-01-01 20:30:00,283.85,54.0,Merchant,P2P,DEV08668,Mumbai,20,1868,4,685.67,0,0,0,27.5,0
TXN0000248,2026-01-01 20:35:00,5335.56,19.0,Merchant,BillPayment,DEV05983,Hyderabad,20,2895,3,369.83,0,0,0,2.3,0
TXN0000249,2026-01-01 20:40:00,15526.5,43.0,OnlineShopping,Recharge,DEV07640,Bengaluru,20,2704,3,393.82,1,0,0,12.9,1
TXN0000250,2026-01-01 20:45:00,263.4,23.0,Person,Recharge,DEV03239,Kolkata,20,3107,4,898.34,0,0,0,18.7,0
TXN0000251,2026-01-01 20:50:00,588.15,59.0,OnlineShopping,P2P,DEV02673,Ahmedabad,20,3130,3,488.54,0,0,0,3.0,0
TXN0000252,2026-01-01 20:55:00,1196.06,68.0,Person,P2P,DEV07595,Chennai,20,257,4,899.24,0,0,0,9.9,0
TXN0000253,2026-01-01 21:00:00,4788.32,38.0,Merchant,P2P,DEV00393,Mumbai,21,2254,3,750.34,0,0,0,9.8,0
TXN0000254,2026-01-01 21:05:00,316.83,18.0,Utility,P2P,DEV04600,Chennai,21,2129,4,557.5,0,0,0,6.9,0
TXN0000255,2026-01-01 21:10:00,665.11,52.0,Person,P2M,DEV05545,Hyderabad,21,2571,2,614.19,0,0,2,3.1,0
TXN0000256,2026-01-01 21:15:00,1849.32,57.0,OnlineShopping,P2M,DEV04607,Hyderabad,21,1434,3,368.3,0,0,1,5.4,0
TXN0000257,2026-01-01 21:20:00,1312.91,20.0,Person,P2P,DEV07102,Bengaluru,21,1648,3,558.54,0,0,0,4.2,0
TXN0000258,2026-01-01 21:25:00,583.52,36.0,Merchant,P2P,DEV09928,Kolkata,21,1947,7,1127.78,0,0,0,0.5,0
TXN0000259,2026-01-01 21:30:00,743.53,59.0,OnlineShopping,P2P,DEV00600,Bengaluru,21,740,4,1515.76,0,0,0,1.2,0
TXN0000260,2026-01-01 21:35:00,214.94,33.0,OnlineShopping,Recharge,DEV03413,Delhi,21,3469,5,194.88,0,0,0,0.8,0
TXN0000261,2026-01-01 21:40:00,669.86,40.0,Person,BillPayment,DEV02543,Hyderabad,21,1815,4,990.6,0,0,0,7.9,0
TXN0000262,2026-01-01 21:45:00,651.22,55.0,Merchant,P2P,DEV00584,Hyderabad,21,1229,5,423.88,0,0,1,1.0,0
TXN0000263,2026-01-01 21:50:00,1072.13,22.0,Person,P2M,DEV01299,Pune,21,235,3,630.83,1,0,0,5.1,0
TXN0000264,2026-01-01 21:55:00,487.8,62.0,Merchant,P2P,DEV09766,Bengaluru,21,1537,7,1298.42,0,0,1,3.2,0
TXN0000265,2026-01-01 22:00:00,1362.09,49.0,Person,P2P,DEV07811,Ahmedabad,22,3622,6,241.25,0,0,0,1.3,0
TXN0000266,2026-01-01 22:05:00,2340.11,40.0,Merchant,BillPayment,DEV03925,Ahmedabad,22,2809,8,1396.69,0,0,0,1.2,0
TXN0000267,2026-01-01 22:10:00,992.94,38.0,Merchant,P2P,DEV05577,Delhi,22,1824,3,487.56,0,0,0,6.4,0
TXN0000268,2026-01-01 22:15:00,1208.33,18.0,Merchant,BillPayment,DEV03731,Ahmedabad,22,407,1,176.3,0,0,0,3.0,0
TXN0000269,2026-01-01 22:20:00,896.4,48.0,Person,P2P,DEV08958,Ahmedabad,22,3423,5,827.43,0,0,0,12.9,0
TXN0000270,2026-01-01 22:25:00,850.07,63.0,Person,P2P,DEV08082,Chennai,22,674,7,1277.16,0,0,2,16.4,1
TXN0000271,2026-01-01 22:30:00,413.1,36.0,Utility,P2P,DEV09132,Delhi,22,2867,4,817.78,0,1,0,4.3,0
TXN0000272,2026-01-01 22:35:00,1166.46,64.0,,P2P,DEV09047,Kolkata,22,149,4,382.67,0,0,0,16.4,0
TXN0000273,2026-01-01 22:40:00,771.2,48.0,Merchant,P2P,DEV04988,Ahmedabad,22,900,5,1135.91,0,0,0,1.4,0
TXN0000274,2026-01-01 22:45:00,6893.99,48.0,Person,P2P,DEV04191,Ahmedabad,22,2219,3,439.95,0,1,0,9.7,0
TXN0000275,2026-01-01 22:50:00,4099.38,51.0,Merchant,P2M,DEV04396,Hyderabad,22,774,4,1209.11,1,0,1,6.3,0
TXN0000276,2026-01-01 22:55:00,1250.23,30.0,Merchant,P2P,DEV05651,Pune,22,912,6,410.56,0,0,1,34.2,0
TXN0000277,2026-01-01 23:00:00,396.3,55.0,Person,P2M,DEV03460,Ahmedabad,23,158,7,823.3,0,0,1,7.2,0
TXN0000278,2026-01-01 23:05:00,279.45,68.0,Utility,BillPayment,DEV03500,Chennai,23,922,8,1033.86,1,0,2,12.0,0
TXN0000279,2026-01-01 23:10:00,2797.21,60.0,Person,P2M,DEV07462,Delhi,23,1498,4,614.86,0,0,2,10.9,0
TXN0000280,2026-01-01 23:15:00,1105.43,40.0,OnlineShopping,P2M,DEV03052,Kolkata,23,11,3,748.14,0,0,1,15.1,0
TXN0000281,2026-01-01 23:20:00,1373.86,57.0,OnlineShopping,BillPayment,DEV00414,Mumbai,23,631,13,669.11,0,0,0,1.8,0
TXN0000282,2026-01-01 23:25:00,148.51,65.0,Person,P2P,DEV03184,Mumbai,23,294,3,629.39,1,0,1,3.8,0
TXN0000283,2026-01-01 23:30:00,2148.82,61.0,OnlineShopping,P2M,DEV08289,Ahmedabad,23,148,7,1096.94,0,0,0,0.4,0
TXN0000284,2026-01-01 23:35:00,1338.97,30.0,Person,BillPayment,DEV06188,Kolkata,23,2381,8,499.29,0,0,0,8.6,0
TXN0000285,2026-01-01 23:40:00,280.0,20.0,Merchant,P2P,DEV03356,Delhi,23,2380,5,533.5,0,0,0,0.9,0
TXN0000286,2026-01-01 23:45:00,530.44,,Merchant,BillPayment,DEV00134,Chennai,23,633,5,280.31,0,1,0,3.2,0
TXN0000287,2026-01-01 23:50:00,1106.5,27.0,Person,P2P,DEV09439,Hyderabad,23,2310,6,650.07,0,0,1,2.7,0
TXN0000288,2026-01-01 23:55:00,895.79,57.0,Merchant,Recharge,DEV05813,Hyderabad,23,1055,4,754.36,0,0,0,5.0,0
TXN0000289,2026-01-02 00:00:00,634.64,26.0,Merchant,BillPayment,DEV06089,Delhi,0,1968,3,817.17,0,0,0,4.5,0
TXN0000290,2026-01-02 00:05:00,766.43,41.0,Person,P2P,DEV00599,Mumbai,0,635,6,371.14,0,0,1,7.6,0
TXN0000291,2026-01-02 00:10:00,660.67,31.0,Person,P2P,DEV09823,Chennai,0,1197,7,1109.65,0,0,0,9.6,0
TXN0000292,2026-01-02 00:15:00,990.09,20.0,Merchant,P2M,DEV06481,Pune,0,3061,3,945.29,0,0,0,13.6,0
TXN0000293,2026-01-02 00:20:00,3702.37,54.0,Person,P2P,DEV01630,Hyderabad,0,608,7,860.17,0,0,0,2.4,1
TXN0000294,2026-01-02 00:25:00,65.27,37.0,Person,Recharge,DEV05562,Bengaluru,0,796,6,1566.15,0,0,0,3.7,0
TXN0000295,2026-01-02 00:30:00,670.74,58.0,Person,P2P,DEV01193,Ahmedabad,0,1775,5,928.34,0,1,1,6.4,0
TXN0000296,2026-01-02 00:35:00,1014.09,62.0,Merchant,BillPayment,DEV02744,Ahmedabad,0,1872,6,1036.08,0,0,0,2.8,0
TXN0000297,2026-01-02 00:40:00,1142.79,28.0,Person,P2P,DEV04975,Mumbai,0,3277,3,681.68,0,0,0,13.4,0
TXN0000298,2026-01-02 00:45:00,586.0,53.0,Person,P2M,DEV01169,Chennai,0,3488,5,3158.06,0,0,0,2.2,0
TXN0000299,2026-01-02 00:50:00,146.72,45.0,Merchant,P2P,DEV05315,Ahmedabad,0,1370,3,830.92,1,0,0,8.9,0
TXN0000300,2026-01-02 00:55:00,1179.96,33.0,Merchant,P2M,DEV04420,Mumbai,0,3449,5,2080.19,0,0,0,14.8,0
TXN0000301,2026-01-02 01:00:00,4781.87,36.0,Merchant,P2P,DEV05817,Mumbai,1,3609,3,564.29,0,0,1,1.8,0
TXN0000302,2026-01-02 01:05:00,183.35,49.0,Utility,P2P,DEV01774,Chennai,1,2367,4,473.3,0,0,0,2.9,0
TXN0000303,2026-01-02 01:10:00,2016.39,68.0,Person,Recharge,DEV09744,Mumbai,1,3398,4,143.47,0,0,0,0.6,0
TXN0000304,2026-01-02 01:15:00,611.99,66.0,Person,P2P,DEV04894,Hyderabad,1,2565,5,3559.52,0,0,0,12.9,0
TXN0000305,2026-01-02 01:20:00,799.44,35.0,Merchant,P2M,DEV07066,Delhi,1,2135,1,1339.39,0,0,0,4.3,0
TXN0000306,2026-01-02 01:25:00,296.59,38.0,Merchant,BillPayment,DEV02329,Ahmedabad,1,194,4,375.33,0,0,0,4.8,0
TXN0000307,2026-01-02 01:30:00,608.37,69.0,Merchant,P2P,DEV06884,Ahmedabad,1,623,6,523.94,0,0,1,0.7,0
TXN0000308,2026-01-02 01:35:00,3119.04,29.0,OnlineShopping,P2M,DEV06451,Pune,1,3645,7,399.94,0,0,0,4.7,0
TXN0000309,2026-01-02 01:40:00,1522.17,56.0,Merchant,P2P,DEV00728,Delhi,1,1045,5,437.56,0,0,0,8.1,0
TXN0000310,2026-01-02 01:45:00,4805.65,62.0,Merchant,P2P,DEV04582,Hyderabad,1,1982,7,925.42,0,1,1,24.6,0
TXN0000311,2026-01-02 01:50:00,2759.07,21.0,Person,P2P,DEV04536,Pune,1,1940,6,852.26,0,1,0,48.7,0
TXN0000312,2026-01-02 01:55:00,1318.6,46.0,Person,P2M,DEV02154,Kolkata,1,2200,5,2138.55,1,0,1,7.0,0
TXN0000313,2026-01-02 02:00:00,4861.83,24.0,Person,BillPayment,DEV09951,Ahmedabad,2,2769,7,1188.6,0,0,0,13.7,0
TXN0000314,2026-01-02 02:05:00,1318.47,47.0,Person,P2M,DEV04634,Ahmedabad,2,2577,3,309.13,0,0,1,11.7,0
TXN0000315,2026-01-02 02:10:00,1945.4,43.0,Merchant,BillPayment,DEV02283,Pune,2,3159,6,602.21,0,0,0,5.3,0
TXN0000316,2026-01-02 02:15:00,631.86,66.0,Merchant,P2M,DEV02085,Chennai,2,1287,3,388.46,0,0,1,5.2,0
TXN0000317,2026-01-02 02:20:00,908.49,20.0,Person,P2P,DEV02827,Bengaluru,2,706,5,208.21,0,0,0,8.6,0
TXN0000318,2026-01-02 02:25:00,423.19,38.0,Merchant,BillPayment,DEV07524,Bengaluru,2,893,6,598.01,0,0,1,1.5,0
TXN0000319,2026-01-02 02:30:00,2286.6,50.0,Merchant,P2P,DEV08565,Chennai,2,1704,8,1821.88,0,0,1,8.2,0
TXN0000320,2026-01-02 02:35:00,261.63,56.0,Person,P2P,DEV00147,Chennai,2,1832,3,1437.24,0,0,1,10.9,0
TXN0000321,2026-01-02 02:40:00,1858.61,46.0,Merchant,Recharge,DEV08585,Ahmedabad,2,3378,8,933.7,0,0,0,9.7,0
TXN0000322,2026-01-02 02:45:00,702.46,63.0,Utility,P2M,DEV09761,Chennai,2,1403,4,1170.23,0,0,0,7.2,0
TXN0000323,2026-01-02 02:50:00,2742.11,27.0,Person,P2M,DEV02298,Mumbai,2,1599,4,1769.42,0,0,0,5.1,0
TXN0000324,2026-01-02 02:55:00,1801.01,49.0,Person,Recharge,DEV01188,Mumbai,2,830,5,401.56,0,1,0,4.2,0
TXN0000325,2026-01-02 03:00:00,5249.47,42.0,Merchant,BillPayment,DEV03553,Kolkata,3,2639,8,727.69,0,0,1,1.5,0
TXN0000326,2026-01-02 03:05:00,1765.19,49.0,Person,P2P,DEV07359,Mumbai,3,3623,7,330.13,0,0,0,12.3,0
TXN0000327,2026-01-02 03:10:00,176.48,47.0,Person,Recharge,DEV06604,Ahmedabad,3,1458,3,684.22,0,0,1,13.7,0
TXN0000328,2026-01-02 03:15:00,794.95,43.0,Merchant,P2M,DEV07796,Delhi,3,1855,6,761.36,0,0,0,11.4,0
TXN0000329,2026-01-02 03:20:00,263.28,19.0,Person,P2P,DEV09368,Ahmedabad,3,76,2,497.81,0,0,0,4.7,0
TXN0000330,2026-01-02 03:25:00,506.21,22.0,Merchant,Recharge,DEV03107,Bengaluru,3,2602,4,534.73,0,0,0,20.2,0
TXN0000331,2026-01-02 03:30:00,3852.45,63.0,Person,P2M,DEV00502,Mumbai,3,1580,4,407.1,0,0,0,0.4,0
TXN0000332,2026-01-02 03:35:00,1608.04,32.0,Person,P2M,DEV09458,Kolkata,3,2378,1,922.87,0,0,0,13.4,0
TXN0000333,2026-01-02 03:40:00,422.55,42.0,Merchant,P2M,DEV05336,Kolkata,3,2738,6,342.74,0,0,0,1.8,0
TXN0000334,2026-01-02 03:45:00,308.44,37.0,Merchant,Recharge,DEV00173,Hyderabad,3,479,7,494.19,0,0,0,3.6,0
TXN0000335,2026-01-02 03:50:00,878.33,33.0,OnlineShopping,Recharge,DEV01528,Pune,3,2702,6,560.35,0,0,0,1.2,0
TXN0000336,2026-01-02 03:55:00,251.81,31.0,Person,P2M,DEV08492,Mumbai,3,285,5,263.65,0,0,0,18.8,0
TXN0000337,2026-01-02 04:00:00,434.46,47.0,Person,P2M,DEV02098,Delhi,4,3117,4,944.25,0,0,1,9.1,0
TXN0000338,2026-01-02 04:05:00,1161.24,32.0,Person,P2M,DEV09624,Delhi,4,1489,8,821.46,0,0,0,2.5,0
TXN0000339,2026-01-02 04:10:00,2698.76,66.0,Person,P2P,DEV01501,Chennai,4,2365,6,792.45,0,0,0,4.1,0
TXN0000340,2026-01-02 04:15:00,1562.43,63.0,OnlineShopping,P2M,DEV01820,Ahmedabad,4,416,7,673.29,0,0,0,7.1,0
TXN0000341,2026-01-02 04:20:00,85.97,35.0,Person,P2M,DEV08510,Hyderabad,4,1194,5,493.13,0,0,0,1.3,0
TXN0000342,2026-01-02 04:25:00,1152.4,48.0,Merchant,P2P,DEV05733,Hyderabad,4,2983,5,290.3,0,0,0,1.8,0
TXN0000343,2026-01-02 04:30:00,913.49,67.0,Merchant,P2M,DEV04979,Delhi,4,2326,2,301.17,0,0,0,3.3,0
TXN0000344,2026-01-02 04:35:00,1285.79,66.0,Person,BillPayment,DEV01086,Mumbai,4,600,6,436.92,0,0,0,14.1,0
TXN0000345,2026-01-02 04:40:00,4278.88,37.0,Utility,P2P,DEV04520,Mumbai,4,3053,5,660.45,0,0,0,8.4,0
TXN0000346,2026-01-02 04:45:00,107.99,41.0,Merchant,P2M,DEV03891,Kolkata,4,1759,3,284.34,0,0,0,3.5,0
TXN0000347,2026-01-02 04:50:00,470.66,56.0,Person,Recharge,DEV08855,Hyderabad,4,648,5,2644.68,0,0,0,6.5,0
TXN0000348,2026-01-02 04:55:00,1534.78,50.0,OnlineShopping,P2P,DEV09126,Bengaluru,4,2350,4,471.37,0,0,0,9.6,0
TXN0000349,2026-01-02 05:00:00,174.8,42.0,OnlineShopping,P2M,DEV05927,Kolkata,5,3114,6,1380.16,0,0,0,0.1,0
TXN0000350,2026-01-02 05:05:00,3718.91,47.0,Utility,P2M,DEV01789,Hyderabad,5,857,5,3220.84,0,0,0,28.6,0
TXN0000351,2026-01-02 05:10:00,1228.55,21.0,OnlineShopping,P2M,DEV03908,Delhi,5,960,4,380.47,0,0,0,10.8,0
TXN0000352,2026-01-02 05:15:00,1981.92,66.0,Utility,P2P,DEV08289,Bengaluru,5,2125,6,322.95,0,0,0,11.2,0
TXN0000353,2026-01-02 05:20:00,480.24,57.0,Merchant,P2M,DEV01284,Pune,5,2966,3,305.23,0,0,0,1.8,0
TXN0000354,2026-01-02 05:25:00,1917.93,24.0,Person,Recharge,DEV02404,Hyderabad,5,1848,3,627.32,0,0,0,11.9,0
TXN0000355,2026-01-02 05:30:00,2474.29,23.0,Merchant,P2P,DEV05293,Ahmedabad,5,1965,5,411.9,0,0,0,15.3,0
TXN0000356,2026-01-02 05:35:00,1072.89,34.0,Person,P2M,DEV02880,Delhi,5,2558,7,959.35,0,0,0,14.9,0
TXN0000357,2026-01-02 05:40:00,1074.53,69.0,Person,P2M,DEV02527,Delhi,5,2071,6,858.73,0,1,0,5.7,0
TXN0000358,2026-01-02 05:45:00,1113.85,57.0,Person,P2P,DEV06722,Mumbai,5,1371,4,2998.15,0,0,0,10.2,0
TXN0000359,2026-01-02 05:50:00,358.49,66.0,Merchant,P2M,DEV08898,Hyderabad,5,439,7,188.55,0,1,0,4.1,0
TXN0000360,2026-01-02 05:55:00,733.41,58.0,Merchant,P2P,DEV09163,Delhi,5,1848,6,717.2,0,0,0,7.4,0
TXN0000361,2026-01-02 06:00:00,729.76,57.0,Person,P2M,DEV01192,Hyderabad,6,3071,8,903.7,0,0,1,14.3,0
TXN0000362,2026-01-02 06:05:00,1247.17,23.0,Merchant,Recharge,DEV06603,Mumbai,6,3199,6,150.2,0,0,0,7.9,1
TXN0000363,2026-01-02 06:10:00,2310.13,26.0,Person,P2M,DEV07115,Ahmedabad,6,3596,5,548.23,0,0,1,11.0,0
TXN0000364,2026-01-02 06:15:00,294.92,46.0,Merchant,P2M,DEV05827,Hyderabad,6,235,5,411.16,0,0,0,1.8,0
TXN0000365,2026-01-02 06:20:00,750.12,39.0,Merchant,P2P,DEV00350,Ahmedabad,6,2718,6,569.51,0,1,0,34.0,0
TXN0000366,2026-01-02 06:25:00,3739.44,30.0,Person,P2P,DEV04953,Chennai,6,2323,7,825.96,0,0,0,11.2,0
TXN0000367,2026-01-02 06:30:00,404.09,38.0,Person,P2M,DEV00307,Mumbai,6,1758,6,721.89,1,0,0,0.0,0
TXN0000368,2026-01-02 06:35:00,373.53,62.0,Person,BillPayment,DEV02380,Pune,6,2521,8,658.48,0,0,0,5.0,0
TXN0000369,2026-01-02 06:40:00,1040.59,22.0,Person,P2P,DEV06821,Ahmedabad,6,1190,7,604.1,0,0,0,2.2,0
TXN0000370,2026-01-02 06:45:00,1977.56,57.0,Merchant,P2M,DEV07614,Pune,6,1349,11,431.35,0,0,1,0.3,0
TXN0000371,2026-01-02 06:50:00,859.77,51.0,Merchant,P2M,DEV05307,Kolkata,6,1386,3,1326.53,0,0,0,14.5,0
TXN0000372,2026-01-02 06:55:00,3210.55,46.0,Person,P2M,DEV02801,Hyderabad,6,2215,5,418.26,0,0,0,5.8,0
TXN0000373,2026-01-02 07:00:00,2002.26,32.0,Merchant,P2P,DEV03466,Kolkata,7,940,4,,0,0,2,8.7,0
TXN0000374,2026-01-02 07:05:00,1972.5,50.0,OnlineShopping,P2P,DEV09699,Hyderabad,7,1384,1,776.41,1,0,0,0.5,0
TXN0000375,2026-01-02 07:10:00,1479.34,49.0,Merchant,P2M,DEV00442,Hyderabad,7,185,8,403.64,0,0,1,8.6,0
TXN0000376,2026-01-02 07:15:00,8715.77,66.0,Merchant,BillPayment,DEV09624,Mumbai,7,374,3,1196.44,0,0,0,8.4,0
TXN0000377,2026-01-02 07:20:00,692.34,49.0,Merchant,P2M,DEV08044,Kolkata,7,2108,7,425.91,0,0,2,0.0,0
TXN0000378,2026-01-02 07:25:00,114.63,18.0,Merchant,P2P,DEV05107,Delhi,7,708,2,388.36,0,0,0,4.7,0
TXN0000379,2026-01-02 07:30:00,4228.03,60.0,Person,Recharge,DEV03021,Chennai,7,910,6,1213.81,0,0,0,0.3,0
TXN0000380,2026-01-02 07:35:00,537.83,50.0,Person,P2M,DEV05645,Mumbai,7,3111,5,631.98,0,0,0,4.0,0
TXN0000381,2026-01-02 07:40:00,946.83,22.0,Person,P2P,DEV07351,Chennai,7,233,4,1172.53,1,0,0,27.6,0
TXN0000382,2026-01-02 07:45:00,3148.83,21.0,Person,P2M,DEV09715,Pune,7,1146,9,756.02,0,0,1,2.4,0
TXN0000383,2026-01-02 07:50:00,171.22,40.0,Person,P2M,DEV02591,Hyderabad,7,6,3,182.67,0,0,1,7.5,0
